agency_cd,site_no,datetime,119381_00060_00003,119381_00060_00003_cd
USGS,1570500,1991-09-16,3470,A
USGS,1570500,1991-09-17,3520,A
USGS,1570500,1991-09-18,3220,A
USGS,1570500,1991-09-19,3080,A
USGS,1570500,1991-09-20,3010,A
USGS,1570500,1991-09-21,4580,A
USGS,1570500,1991-09-22,5330,A
USGS,1570500,1991-09-23,5030,A
USGS,1570500,1991-09-24,4600,A
USGS,1570500,1991-09-25,4580,A
USGS,1570500,1991-09-26,4710,A
USGS,1570500,1991-09-27,4880,A
USGS,1570500,1991-09-28,5120,A
USGS,1570500,1991-09-29,5600,A
USGS,1570500,1991-09-30,5560,A
USGS,1570500,1991-10-01,5440,A
USGS,1570500,1991-10-02,5120,A
USGS,1570500,1991-10-03,4950,A
USGS,1570500,1991-10-04,4940,A
USGS,1570500,1991-10-05,4980,A
USGS,1570500,1991-10-06,5490,A
USGS,1570500,1991-10-07,5250,A
USGS,1570500,1991-10-08,5340,A
USGS,1570500,1991-10-09,7150,A
USGS,1570500,1991-10-10,7350,A
USGS,1570500,1991-10-11,5350,A
USGS,1570500,1991-10-12,4680,A
USGS,1570500,1991-10-13,4520,A
USGS,1570500,1991-10-14,4500,A
USGS,1570500,1991-10-15,4530,A
USGS,1570500,1991-10-16,4840,A
USGS,1570500,1991-10-17,4940,A
USGS,1570500,1991-10-18,5520,A
USGS,1570500,1991-10-19,6090,A
USGS,1570500,1991-10-20,7010,A
USGS,1570500,1991-10-21,7120,A
USGS,1570500,1991-10-22,6660,A
USGS,1570500,1991-10-23,6020,A
USGS,1570500,1991-10-24,5730,A
USGS,1570500,1991-10-25,5570,A
USGS,1570500,1991-10-26,5430,A
USGS,1570500,1991-10-27,5230,A
USGS,1570500,1991-10-28,5050,A
USGS,1570500,1991-10-29,5120,A
USGS,1570500,1991-10-30,5000,A
USGS,1570500,1991-10-31,4800,A
USGS,1570500,1991-11-01,4640,A
USGS,1570500,1991-11-02,4400,A
USGS,1570500,1991-11-03,4320,A
USGS,1570500,1991-11-04,4320,A
USGS,1570500,1991-11-05,4320,A
USGS,1570500,1991-11-06,4270,A
USGS,1570500,1991-11-07,4310,A
USGS,1570500,1991-11-08,4290,A
USGS,1570500,1991-11-09,4170,A
USGS,1570500,1991-11-10,4180,A
USGS,1570500,1991-11-11,4270,A
USGS,1570500,1991-11-12,4260,A
USGS,1570500,1991-11-13,4320,A
USGS,1570500,1991-11-14,4510,A
USGS,1570500,1991-11-15,4660,A
USGS,1570500,1991-11-16,4580,A
USGS,1570500,1991-11-17,4590,A
USGS,1570500,1991-11-18,5130,A
USGS,1570500,1991-11-19,5430,A
USGS,1570500,1991-11-20,5630,A
USGS,1570500,1991-11-21,5740,A
USGS,1570500,1991-11-22,6890,A
USGS,1570500,1991-11-23,10600,A
USGS,1570500,1991-11-24,24800,A
USGS,1570500,1991-11-25,30300,A
USGS,1570500,1991-11-26,31900,A
USGS,1570500,1991-11-27,29700,A
USGS,1570500,1991-11-28,24800,A
USGS,1570500,1991-11-29,20800,A
USGS,1570500,1991-11-30,18200,A
USGS,1570500,1991-12-01,16100,A
USGS,1570500,1991-12-02,14500,A
USGS,1570500,1991-12-03,14800,A
USGS,1570500,1991-12-04,26800,A
USGS,1570500,1991-12-05,41000,A
USGS,1570500,1991-12-06,42900,A
USGS,1570500,1991-12-07,39000,A
USGS,1570500,1991-12-08,32600,A
USGS,1570500,1991-12-09,27000,A
USGS,1570500,1991-12-10,24100,A
USGS,1570500,1991-12-11,22600,A
USGS,1570500,1991-12-12,21900,A
USGS,1570500,1991-12-13,22100,A
USGS,1570500,1991-12-14,22500,A
USGS,1570500,1991-12-15,22100,A
USGS,1570500,1991-12-16,22900,A
USGS,1570500,1991-12-17,24800,A
USGS,1570500,1991-12-18,25600,A
USGS,1570500,1991-12-19,24500,A
USGS,1570500,1991-12-20,21700,A
USGS,1570500,1991-12-21,19500,A
USGS,1570500,1991-12-22,17400,A
USGS,1570500,1991-12-23,16900,A
USGS,1570500,1991-12-24,16500,A
USGS,1570500,1991-12-25,16400,A
USGS,1570500,1991-12-26,16000,A
USGS,1570500,1991-12-27,15300,A
USGS,1570500,1991-12-28,14400,A
USGS,1570500,1991-12-29,14000,A
USGS,1570500,1991-12-30,13800,A
USGS,1570500,1991-12-31,14900,A
USGS,1570500,1992-01-01,16400,A
USGS,1570500,1992-01-02,19900,A
USGS,1570500,1992-01-03,21900,A
USGS,1570500,1992-01-04,20800,A
USGS,1570500,1992-01-05,20400,A
USGS,1570500,1992-01-06,22000,A
USGS,1570500,1992-01-07,26700,A
USGS,1570500,1992-01-08,31000,A
USGS,1570500,1992-01-09,29400,A
USGS,1570500,1992-01-10,26700,A
USGS,1570500,1992-01-11,24300,A
USGS,1570500,1992-01-12,22600,A
USGS,1570500,1992-01-13,21400,A
USGS,1570500,1992-01-14,20700,A
USGS,1570500,1992-01-15,21200,A
USGS,1570500,1992-01-16,26500,A
USGS,1570500,1992-01-17,32800,A
USGS,1570500,1992-01-18,35600,A
USGS,1570500,1992-01-19,23000,A:e
USGS,1570500,1992-01-20,19500,A:e
USGS,1570500,1992-01-21,17700,A:e
USGS,1570500,1992-01-22,18200,A:e
USGS,1570500,1992-01-23,19000,A:e
USGS,1570500,1992-01-24,21200,A:e
USGS,1570500,1992-01-25,20900,A:e
USGS,1570500,1992-01-26,22500,A:e
USGS,1570500,1992-01-27,26600,A:e
USGS,1570500,1992-01-28,26000,A:e
USGS,1570500,1992-01-29,27100,A:e
USGS,1570500,1992-01-30,26900,A:e
USGS,1570500,1992-01-31,25000,A:e
USGS,1570500,1992-02-01,22500,A:e
USGS,1570500,1992-02-02,19500,A:e
USGS,1570500,1992-02-03,17200,A:e
USGS,1570500,1992-02-04,18400,A:e
USGS,1570500,1992-02-05,16600,A:e
USGS,1570500,1992-02-06,15000,A:e
USGS,1570500,1992-02-07,13700,A:e
USGS,1570500,1992-02-08,14000,A:e
USGS,1570500,1992-02-09,11800,A:e
USGS,1570500,1992-02-10,10300,A:e
USGS,1570500,1992-02-11,9800,A:e
USGS,1570500,1992-02-12,10500,A:e
USGS,1570500,1992-02-13,9200,A:e
USGS,1570500,1992-02-14,8200,A:e
USGS,1570500,1992-02-15,8200,A:e
USGS,1570500,1992-02-16,12000,A:e
USGS,1570500,1992-02-17,14400,A:e
USGS,1570500,1992-02-18,16800,A:e
USGS,1570500,1992-02-19,18500,A:e
USGS,1570500,1992-02-20,20300,A:e
USGS,1570500,1992-02-21,22000,A:e
USGS,1570500,1992-02-22,23300,A
USGS,1570500,1992-02-23,28000,A
USGS,1570500,1992-02-24,28000,A
USGS,1570500,1992-02-25,26400,A
USGS,1570500,1992-02-26,28900,A
USGS,1570500,1992-02-27,40100,A
USGS,1570500,1992-02-28,41600,A
USGS,1570500,1992-02-29,37700,A
USGS,1570500,1992-03-01,35800,A
USGS,1570500,1992-03-02,36500,A
USGS,1570500,1992-03-03,37000,A
USGS,1570500,1992-03-04,34700,A
USGS,1570500,1992-03-05,31700,A
USGS,1570500,1992-03-06,29400,A
USGS,1570500,1992-03-07,28800,A
USGS,1570500,1992-03-08,34000,A
USGS,1570500,1992-03-09,38800,A
USGS,1570500,1992-03-10,43100,A
USGS,1570500,1992-03-11,50200,A
USGS,1570500,1992-03-12,74500,A
USGS,1570500,1992-03-13,83600,A
USGS,1570500,1992-03-14,78600,A
USGS,1570500,1992-03-15,66900,A
USGS,1570500,1992-03-16,54600,A
USGS,1570500,1992-03-17,46000,A
USGS,1570500,1992-03-18,40400,A
USGS,1570500,1992-03-19,37500,A
USGS,1570500,1992-03-20,35100,A
USGS,1570500,1992-03-21,33500,A
USGS,1570500,1992-03-22,32300,A
USGS,1570500,1992-03-23,31500,A
USGS,1570500,1992-03-24,30100,A
USGS,1570500,1992-03-25,28600,A
USGS,1570500,1992-03-26,28700,A
USGS,1570500,1992-03-27,61600,A
USGS,1570500,1992-03-28,126000,A
USGS,1570500,1992-03-29,158000,A
USGS,1570500,1992-03-30,137000,A
USGS,1570500,1992-03-31,105000,A
USGS,1570500,1992-04-01,89800,A
USGS,1570500,1992-04-02,80900,A
USGS,1570500,1992-04-03,76500,A
USGS,1570500,1992-04-04,70700,A
USGS,1570500,1992-04-05,62100,A
USGS,1570500,1992-04-06,53700,A
USGS,1570500,1992-04-07,47200,A
USGS,1570500,1992-04-08,42700,A
USGS,1570500,1992-04-09,39700,A
USGS,1570500,1992-04-10,38600,A
USGS,1570500,1992-04-11,40300,A
USGS,1570500,1992-04-12,40700,A
USGS,1570500,1992-04-13,40400,A
USGS,1570500,1992-04-14,46200,A
USGS,1570500,1992-04-15,50400,A
USGS,1570500,1992-04-16,45400,A
USGS,1570500,1992-04-17,39900,A
USGS,1570500,1992-04-18,37000,A
USGS,1570500,1992-04-19,42400,A
USGS,1570500,1992-04-20,62900,A
USGS,1570500,1992-04-21,72800,A
USGS,1570500,1992-04-22,73100,A
USGS,1570500,1992-04-23,80400,A
USGS,1570500,1992-04-24,74600,A
USGS,1570500,1992-04-25,66900,A
USGS,1570500,1992-04-26,65200,A
USGS,1570500,1992-04-27,67200,A
USGS,1570500,1992-04-28,66600,A
USGS,1570500,1992-04-29,60000,A
USGS,1570500,1992-04-30,53000,A
USGS,1570500,1992-05-01,46600,A
USGS,1570500,1992-05-02,41000,A
USGS,1570500,1992-05-03,38300,A
USGS,1570500,1992-05-04,35400,A
USGS,1570500,1992-05-05,37700,A
USGS,1570500,1992-05-06,42500,A
USGS,1570500,1992-05-07,42900,A
USGS,1570500,1992-05-08,39100,A
USGS,1570500,1992-05-09,38100,A
USGS,1570500,1992-05-10,41300,A
USGS,1570500,1992-05-11,42600,A
USGS,1570500,1992-05-12,40100,A
USGS,1570500,1992-05-13,35800,A
USGS,1570500,1992-05-14,32800,A
USGS,1570500,1992-05-15,30600,A
USGS,1570500,1992-05-16,29500,A
USGS,1570500,1992-05-17,28600,A
USGS,1570500,1992-05-18,25200,A
USGS,1570500,1992-05-19,24900,A
USGS,1570500,1992-05-20,23600,A
USGS,1570500,1992-05-21,22200,A
USGS,1570500,1992-05-22,20800,A
USGS,1570500,1992-05-23,19300,A
USGS,1570500,1992-05-24,17700,A
USGS,1570500,1992-05-25,16400,A
USGS,1570500,1992-05-26,15600,A
USGS,1570500,1992-05-27,14300,A
USGS,1570500,1992-05-28,14700,A
USGS,1570500,1992-05-29,13900,A
USGS,1570500,1992-05-30,13400,A
USGS,1570500,1992-05-31,14600,A
USGS,1570500,1992-06-01,21100,A
USGS,1570500,1992-06-02,30100,A
USGS,1570500,1992-06-03,47300,A
USGS,1570500,1992-06-04,50400,A
USGS,1570500,1992-06-05,42000,A
USGS,1570500,1992-06-06,37800,A
USGS,1570500,1992-06-07,39900,A
USGS,1570500,1992-06-08,37900,A
USGS,1570500,1992-06-09,32900,A
USGS,1570500,1992-06-10,30600,A
USGS,1570500,1992-06-11,26700,A
USGS,1570500,1992-06-12,23500,A
USGS,1570500,1992-06-13,20400,A
USGS,1570500,1992-06-14,17800,A
USGS,1570500,1992-06-15,15800,A
USGS,1570500,1992-06-16,13500,A
USGS,1570500,1992-06-17,12600,A
USGS,1570500,1992-06-18,11700,A
USGS,1570500,1992-06-19,11700,A
USGS,1570500,1992-06-20,11500,A
USGS,1570500,1992-06-21,11200,A
USGS,1570500,1992-06-22,11000,A
USGS,1570500,1992-06-23,10700,A
USGS,1570500,1992-06-24,10200,A
USGS,1570500,1992-06-25,10000,A
USGS,1570500,1992-06-26,10600,A
USGS,1570500,1992-06-27,10000,A
USGS,1570500,1992-06-28,9680,A
USGS,1570500,1992-06-29,9840,A
USGS,1570500,1992-06-30,9070,A
USGS,1570500,1992-07-01,8330,A
USGS,1570500,1992-07-02,7860,A
USGS,1570500,1992-07-03,7650,A
USGS,1570500,1992-07-04,7610,A
USGS,1570500,1992-07-05,7370,A
USGS,1570500,1992-07-06,7610,A
USGS,1570500,1992-07-07,7550,A
